   32.23000       42.26000       22.85000       26.21000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00   5.400000       6.400000       17.50000    
   22.50000       22.50000       21.70000       22.90000       26.40000    
   34.70000       34.70000       32.50000       43.90000       43.90000    
   49.00000       74.60000       74.60000       84.20000       127.5000    
   131.3000       131.3000       183.4000       214.8000       214.8000    
   174.8000       173.3000       213.5000       213.5000       167.9000    
   137.5000       159.6000       159.6000       155.4000       154.2000    
   154.2000       144.6000       138.1000       133.7000       129.4000    
   127.6000       122.2000       111.9000       105.7000       116.5000    
   116.5000       112.8000       109.1000       105.0000       101.5000    
   100.0000       98.40000       91.20000       92.10000       92.10000    
   79.30000       71.70000       72.60000       72.60000       66.50000    
   60.90000       60.80000       60.20000       58.50000       46.70000    
   22.20000       22.30000       22.30000      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000    
   5.400000       8.200000       17.50000       22.50000       22.50000    
   21.70000       23.70000       27.00000       38.70000       38.70000    
   26.70000       44.20000       50.30000       50.60000       68.80000    
   68.80000       73.80000       110.0000       110.0000       99.20000    
   139.6000       193.0000       193.0000       162.1000       184.4000    
   213.5000       213.5000       166.9000       158.5000       154.2000    
   162.6000       162.6000       156.2000       154.0000       144.2000    
   138.4000       134.0000       128.4000       123.4000       116.5000    
   107.6000       104.2000       117.3000       117.3000       114.0000    
   111.0000       107.1000       103.7000       102.2000       100.3000    
   89.20000       87.20000       84.50000       78.30000       71.70000    
   74.80000       74.80000       69.20000       63.90000       62.60000    
   60.20000       55.30000       36.60000       23.10000       15.70000    
   12.20000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00   5.400000       5.400000       9.400000    
   14.30000       21.40000       21.40000       20.90000       23.70000    
   27.00000       38.70000       38.70000       29.60000       44.20000    
   51.80000       52.70000       60.00000       60.00000       67.90000    
   94.70000       94.70000       80.40000       94.60000       173.1000    
   173.1000       150.5000       192.2000       212.3000       212.3000    
   164.6000       178.2000       178.2000       173.9000       162.6000    
   156.2000       153.5000       143.9000       138.9000       134.0000    
   125.5000       119.1000       110.9000       101.9000       104.3000    
   117.3000       117.3000       114.0000       112.6000       109.1000    
   105.9000       102.3000       100.3000       89.20000       79.30000    
   74.70000       71.80000       73.60000       77.40000       77.40000    
   71.90000       67.00000       64.40000       58.90000       51.10000    
   37.60000       24.00000       16.20000       8.800000      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       10.00000       12.30000       19.20000    
   19.20000       14.90000       18.90000       26.60000       34.20000    
   34.20000       30.10000       40.90000       53.30000       56.00000    
   56.00000       51.20000       61.90000       85.10000       85.10000    
   61.70000       59.20000       164.4000       164.4000       150.5000    
   192.2000       210.0000       210.0000       183.9000       178.2000    
   178.2000       173.9000       160.3000       150.6000       150.6000    
   143.9000       138.9000       130.1000       122.6000       114.1000    
   107.3000       101.9000       106.7000       114.6000       114.6000    
   112.9000       112.6000       111.0000       105.9000       102.3000    
   98.90000       89.00000       78.40000       74.70000       71.40000    
   73.60000       78.40000       78.40000       74.60000       68.70000    
   64.40000       58.90000       52.10000       38.50000       26.50000    
   16.80000       7.900000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       5.400000       5.400000       6.700000    
   10.60000       12.90000       18.10000       18.10000       14.20000    
   16.10000       21.70000       29.20000       31.50000       31.50000    
   37.60000       54.10000       56.00000       56.00000       46.10000    
   51.70000       75.80000       75.80000       48.50000       55.80000    
   139.4000       139.4000       130.8000       148.2000       174.2000    
   183.9000       183.9000       161.4000       162.0000       162.0000    
   148.0000       147.1000       147.1000       141.3000       123.0000    
   114.8000       107.7000       115.0000       115.0000       109.6000    
   109.2000       109.2000       106.9000       105.1000       111.0000    
   111.0000       106.9000       100.8000       97.40000       87.50000    
   77.70000       74.40000       71.00000       71.70000       79.80000    
   79.80000       76.80000       68.70000       61.80000       58.40000    
   53.10000       41.10000       29.10000       19.50000       8.900000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000    
   5.400000       5.400000       8.300000       11.30000       13.60000    
   17.80000       20.30000       20.30000       20.10000       16.80000    
   24.30000       33.90000       33.90000       33.20000       54.10000    
   54.10000       52.80000       42.90000       39.70000       66.50000    
   66.50000       51.30000       71.70000       127.7000       127.7000    
   119.2000       104.1000       134.3000       134.3000       117.8000    
   126.1000       126.1000       126.6000       135.0000       135.0000    
   131.1000       121.2000       108.0000       99.50000       107.9000    
   122.7000       122.7000       117.4000       111.1000       108.1000    
   99.30000       97.20000       104.5000       106.9000       106.9000    
   100.8000       95.90000       87.50000       80.90000       74.00000    
   70.60000       67.90000       83.20000       83.20000       80.10000    
   67.40000       58.40000       55.10000       55.10000       43.40000    
   32.10000       25.60000       11.10000      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00   5.400000       5.400000       5.600000    
   10.00000       11.70000       14.00000       19.10000       21.20000    
   21.20000       21.20000       17.60000       19.40000       33.90000    
   33.90000       31.20000       50.10000       50.10000       49.40000    
   39.50000       28.70000       58.60000       58.60000       58.00000    
   87.70000       113.4000       113.4000       107.5000       83.10000    
   107.0000       107.0000       75.20000       91.90000       91.90000    
   89.70000       114.7000       114.7000       108.5000       101.8000    
   96.50000       93.60000       110.7000       122.7000       122.7000    
   117.4000       111.1000       105.5000       96.60000       92.30000    
   100.0000       103.7000       103.7000       98.70000       95.90000    
   95.80000       88.50000       78.80000       71.40000       66.80000    
   83.20000       83.20000       80.70000       70.40000       57.70000    
   56.50000       56.50000       45.40000       37.60000       32.00000    
   13.70000       5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   5.400000       5.400000       5.600000       10.00000       11.70000    
   16.60000       22.10000       22.10000       21.20000       21.20000    
   18.40000       14.40000       29.40000       31.40000       31.40000    
   45.00000       45.70000       45.70000       35.20000       22.70000    
   51.90000       60.90000       64.60000       87.70000       92.40000    
   95.80000       95.80000       75.30000       89.50000       89.50000    
   66.30000       62.20000       57.60000       53.00000       93.40000    
   93.40000       87.40000       95.10000       98.50000       98.80000    
   110.7000       118.3000       118.3000       110.9000       106.8000    
   104.5000       93.30000       88.60000       95.50000       99.10000    
   99.10000       95.10000       95.20000       96.10000       96.10000    
   84.00000       76.60000       69.70000       83.10000       83.10000    
   80.70000       71.20000       62.30000       59.30000       58.90000    
   50.80000       43.00000       35.60000       20.70000       7.400000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000       5.400000    
   5.400000       7.900000       11.30000       20.30000       22.10000    
   22.10000       21.10000       21.10000       19.20000       11.00000    
   28.90000       31.40000       31.40000       36.00000       39.20000    
   39.20000       28.90000       18.20000       43.30000       60.90000    
   64.60000       64.60000       70.90000       85.70000       85.70000    
   68.40000       76.70000       76.70000       57.50000       27.90000    
   23.30000       35.00000       72.70000       72.70000       66.70000    
   84.40000       100.4000       101.5000       103.0000       103.0000    
   104.7000       104.7000       102.4000       99.50000       87.90000    
   84.80000       91.50000       93.30000       93.30000       91.50000    
   94.10000       103.7000       103.7000       89.20000       81.80000    
   77.00000       81.40000       81.40000       75.70000       71.20000    
   67.00000       62.80000       60.10000       56.10000       48.30000    
   40.30000       27.70000       14.60000       7.700000      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00   5.400000       5.400000       5.900000    
   9.100000       20.30000       20.30000       19.80000       21.00000    
   21.00000       19.20000       12.40000       28.90000       30.00000    
   30.00000       25.00000       29.40000       29.40000       22.30000    
   13.60000       29.80000       45.50000       45.50000       39.80000    
   49.30000       73.20000       73.20000       61.40000       64.00000    
   64.00000       42.90000       8.200000       22.20000       22.20000    
   52.00000       52.00000       46.10000       73.60000       100.4000    
   101.5000       101.5000       89.40000       96.70000       96.70000    
   96.00000       91.80000       82.60000       81.10000       89.10000    
   89.70000       89.70000       86.80000       92.90000       103.7000    
   103.7000       94.40000       89.10000       84.30000       82.70000    
   77.90000       70.80000       70.80000       67.00000       63.50000    
   61.40000       57.10000       53.60000       41.30000       34.30000    
   23.20000       11.00000       5.400000      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       5.400000       6.900000       16.70000    
   16.70000       13.00000       19.90000       19.90000       19.00000    
   13.10000       22.70000       22.70000       22.30000       14.40000    
   19.30000       19.30000       13.90000       8.500000       16.30000    
   30.10000       30.10000       16.10000       31.90000       56.50000    
   56.50000       54.50000       51.20000       51.20000       27.00000    
   8.900000       11.40000       11.40000       27.40000       27.40000    
   25.40000       62.90000       85.60000       85.60000       82.30000    
   76.40000       85.10000       89.10000       89.10000       83.70000    
   77.10000       77.80000       87.80000       88.10000       88.10000    
   82.10000       88.20000       99.70000       99.70000       94.80000    
   94.80000       91.60000       84.20000       73.80000       66.30000    
   66.00000       63.50000       63.50000       62.50000       57.80000    
   53.80000       43.40000       35.30000       26.50000       14.20000    
   7.600000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000    
   5.400000       5.400000       14.00000       14.00000       28.10000    
   28.10000       22.00000       9.200000       13.10000       16.00000    
   16.00000       12.00000       6.800000       7.500000       7.500000    
   5.500000      0.0000000E+00   5.400000       14.70000       14.70000    
   5.400000       21.60000       37.70000       37.90000       37.90000    
   37.60000       37.60000       9.500000       8.900000       8.900000    
   5.400000       5.400000       9.600000       9.600000       42.10000    
   62.80000       62.80000       63.10000       63.50000       75.40000    
   81.30000       81.30000       75.60000       68.90000       75.80000    
   85.30000       85.30000       80.90000       74.90000       83.20000    
   91.60000       94.30000       94.80000       95.20000       95.20000    
   84.20000       70.60000       63.20000       53.00000       48.30000    
   62.50000       62.50000       58.20000       53.80000       45.30000    
   36.20000       28.60000       17.50000       11.30000       5.400000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000       5.400000    
   11.70000       11.70000       31.90000       31.90000       22.00000    
   5.400000       7.900000       7.900000       6.500000       5.400000    
   5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000    
   18.90000       24.30000       29.40000       39.10000       39.10000    
   17.20000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       20.30000       36.40000       43.70000    
   43.90000       49.50000       63.80000       73.20000       73.20000    
   67.50000       61.80000       72.00000       79.50000       79.50000    
   73.80000       67.70000       77.70000       82.40000       85.10000    
   87.60000       95.20000       95.20000       82.70000       67.40000    
   64.00000       51.20000       35.90000       61.90000       61.90000    
   58.20000       53.80000       45.30000       37.20000       29.60000    
   20.60000       13.90000       5.900000      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       5.400000       5.400000       9.300000    
   31.90000       31.90000       17.10000       10.20000       7.900000    
   7.900000       5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   5.400000       5.400000       5.400000       5.900000    
   5.900000       7.800000       11.60000       11.60000       24.30000    
   36.00000       45.10000       45.10000       17.20000      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00   6.700000       24.20000       24.80000       32.60000    
   46.80000       58.50000       59.50000       59.50000       55.20000    
   61.50000       72.00000       72.00000       66.50000       60.50000    
   72.70000       73.60000       75.90000       80.50000       88.00000    
   88.00000       80.70000       64.60000       64.00000       53.10000    
   37.80000       59.30000       59.30000       59.20000       54.00000    
   45.80000       38.10000       30.60000       20.60000       16.60000    
   10.30000       5.400000      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000    
   5.400000       5.400000       5.400000       7.600000       20.70000    
   20.70000       15.00000       7.600000       7.600000       5.400000    
  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.400000       5.400000    
   5.400000       5.400000       5.900000       8.800000       10.80000    
